Web link,Provider URN,Provider status,Provider type,Sector,Organisation name,Provider name,Provider address 1,Provider address 2,Provider town,Provider postcode,Local Authority,Region,Inspection Number,Inspection date,Inspection type group,Overall Effectiveness,Outcomes in education and related learning activities,How well children and young people are helped and protected,The impact and effectiveness of leaders and managers
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC471581,SC471581,Active,Children's Home,Private,Albrighton Care,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Staffordshire,West Midlands,10050658,11/10/2018,Full inspection,Good,,Good,Requires improvement to be good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC473404,SC473404,Active,Children's Home,Private,Back On Track Children's Services Se Ltd.,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Kent,South East,10050659,07/11/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC473460,SC473460,Active,Children's Home,Private,Kattz Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Enfield,London,10050696,30/11/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC473475,SC473475,Active,Children's Home,Private,New Horizons (nw) Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Sefton,North West,10050758,25/10/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC473631,SC473631,Active,Children's Home,Private,The Priory Group,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Rotherham,"North East, Yorkshire and The Humber",10050700,31/10/2018,Full inspection,Good,,Good,Requires improvement to be good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC473699,SC473699,Active,Children's Home,Private,Unique Care Homes Support Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Lincolnshire,East Midlands,10050708,17/10/2018,Full inspection,Outstanding,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC473877,SC473877,Active,Children's Home,Private,Pilgrims Corner Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Kent,South East,10050711,24/10/2018,Full inspection,Requires improvement to be good,,Requires improvement to be good,Inadequate
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC474543,SC474543,Active,Children's Home,Health Authority,Bromley Healthcare Community Interest Company,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Bromley,London,10050694,05/12/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC474724,SC474724,Active,Children's Home,Private,Steps 4 Life Care Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Wolverhampton,West Midlands,10050764,29/11/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC475323,SC475323,Active,Children's Home,Private,Horizon Care And Education Group Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Staffordshire,West Midlands,10050690,08/11/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC475347,SC475347,Active,Children's Home,Private,Horizon Care And Education Group Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Staffordshire,West Midlands,10050716,14/11/2018,Full inspection,Outstanding,,Outstanding,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC475689,SC475689,Active,Children's Home,Private,Witherslack Group Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Sefton,North West,10050709,24/10/2018,Full inspection,Outstanding,,Outstanding,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC475706,SC475706,Active,Children's Home,Private,Witherslack Group Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Durham,"North East, Yorkshire and The Humber",10050737,07/11/2018,Full inspection,Outstanding,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC475710,SC475710,Active,Children's Home,Private,Witherslack Group Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Durham,"North East, Yorkshire and The Humber",10087011,12/12/2018,Monitoring visit,,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC476262,SC476262,Active,Children's Home,Private,Cambian Childcare Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Shropshire,West Midlands,10050705,09/10/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC476286,SC476286,Active,Children's Home,Private,Cambian Childcare Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Leicestershire,East Midlands,10050728,17/10/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC476289,SC476289,Active,Children's Home,Private,Cambian Childcare Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Derbyshire,East Midlands,10078192,03/10/2018,Monitoring visit,,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC476292,SC476292,Active,Children's Home,Private,Cambian Childcare Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Shropshire,West Midlands,10056433,09/10/2018,Full inspection,Requires improvement to be good,,Requires improvement to be good,Inadequate
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC476326,SC476326,Active,Children's Home,Private,Cambian Childcare Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Shropshire,West Midlands,10050701,10/10/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC476944,SC476944,Active,Children's Home,Private,Blackford Education (schools) Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Somerset,South West,10050713,07/11/2018,Full inspection,Good,,Good,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC477040,SC477040,Active,Children's Home,Private,Plus One (South West) Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Somerset,South West,10050752,15/11/2018,Full inspection,Good,,Requires improvement to be good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC477209,SC477209,Active,Children's Home,Private,Crystal Care Solutions,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Staffordshire,West Midlands,10050730,08/11/2018,Full inspection,Good,,Good,Requires improvement to be good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC477853,SC477853,Active,Children's Home,Private,Inspire Childrens Services Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,St Helens,North West,10050744,18/12/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC479632,SC479632,Active,Children's Home,Private,Hopscotch Care Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Cumbria,North West,10086494,06/12/2018,Monitoring visit,,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC479650,SC479650,Active,Children's Home,Private,Hexagon Care Services Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Manchester,North West,10050797,14/12/2018,Full inspection,Outstanding,,Outstanding,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC479654,SC479654,Active,Children's Home,Private,Hexagon Care Services Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Rochdale,North West,10050776,11/10/2018,Full inspection,Good,,Good,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC480422,SC480422,Active,Children's Home,Private,Witherslack Group Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Cumbria,North West,10050763,13/12/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC480655,SC480655,Active,Children's Home,Private,The Place Young Peoples Company,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Leicestershire,East Midlands,10050794,22/11/2018,Full inspection,Outstanding,,Outstanding,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC480681,SC480681,Active,Children's Home,Private,Hexagon Care Services Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Lancashire,North West,10050844,12/12/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC481015,SC481015,Active,Children's Home,Private,Unique Care Homes Support Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Cambridgeshire,East of England,10050798,12/12/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC481293,SC481293,Active,Children's Home,Private,Footsteps Care Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,London Borough of Waltham Forest,London,10050827,03/10/2018,Full inspection,Good,,Good,Requires improvement to be good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC481305,SC481305,Active,Children's Home,Private,Pebbles Care,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,North Yorkshire,"North East, Yorkshire and The Humber",10050858,25/10/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC481369,SC481369,Active,Children's Home,Private,Reamcare Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Merton,London,10050833,16/10/2018,Full inspection,Outstanding,,Outstanding,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC481439,SC481439,Active,Children's Home,Voluntary,Doncaster Children's Services Trust Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Doncaster,"North East, Yorkshire and The Humber",10051682,14/12/2018,Interim inspection,Declined effectiveness,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC481447,SC481447,Active,Children's Home,Voluntary,Doncaster Children's Services Trust Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Doncaster,"North East, Yorkshire and The Humber",10050791,11/10/2018,Full inspection,Requires improvement to be good,,Requires improvement to be good,Inadequate
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC482141,SC482141,Active,Children's Home,Private,Beacon Childcare,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Birmingham,West Midlands,10085408,21/11/2018,Monitoring visit,,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC482223,SC482223,Active,Children's Home,Private,Horizon Care And Education Group Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Leicestershire,East Midlands,10050878,10/10/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC482275,SC482275,Active,Children's Home,Private,Pathway Care Solutions Group Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Cornwall,South West,10054002,14/12/2018,Interim inspection,Improved effectiveness,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC482296,SC482296,Active,Children's Home,Private,Hillcrest Children's Services Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Oxfordshire,South East,10050784,04/10/2018,Full inspection,Outstanding,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC482299,SC482299,Active,Children's Home,Private,Hillcrest Children's Services Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Hampshire,South East,10050785,30/11/2018,Full inspection,Good,,Requires improvement to be good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC482300,SC482300,Active,"Residential special school registered as a children's home
",Private,Hillcrest Children's Services Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,West Sussex,South East,10050786,26/10/2018,Full inspection,Requires improvement to be good,,Requires improvement to be good,Inadequate
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC482301,SC482301,Active,Children's Home,Private,Hillcrest Children's Services Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Hampshire,South East,10050787,06/12/2018,Full inspection,Good,,Requires improvement to be good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC482548,SC482548,Active,Children's Home,Private,Lioncare Ltd Operating As The Lioncare Group,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Brighton and Hove,South East,10054489,13/12/2018,Interim inspection,Improved effectiveness,,,
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC482683,SC482683,Active,Children's Home,Private,Hexagon Care Services Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Coventry,West Midlands,10050867,17/10/2018,Full inspection,Good,,Requires improvement to be good,Requires improvement to be good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC482872,SC482872,Active,Children's Home,Private,Park Blue Homes Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Wiltshire,South West,10050828,08/11/2018,Full inspection,Good,,Requires improvement to be good,Requires improvement to be good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC483662,SC483662,Active,Children's Home,Private,CareTech Community Services Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Dudley,West Midlands,10050852,11/12/2018,Full inspection,Good,,Good,Requires improvement to be good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC483692,SC483692,Active,Children's Home,Private,Roc Northwest Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Lancashire,North West,10050823,29/11/2018,Full inspection,Outstanding,,Outstanding,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC483714,SC483714,Active,Children's Home,Private,White Orchid Marston Moretaine Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Central Bedfordshire,East of England,10050839,09/10/2018,Full inspection,Outstanding,,Outstanding,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC483828,SC483828,Active,Children's Home,Private,Care Haven (UK) Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Stockport,North West,10050824,29/11/2018,Full inspection,Good,,Outstanding,Outstanding
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC484357,SC484357,Active,Children's Home,Private,Aurora Care Young Peoples Services,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Lancashire,North West,10050879,20/11/2018,Full inspection,Good,,Good,Requires improvement to be good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC484358,SC484358,Active,Children's Home,Private,Aurora Care Young Peoples Services,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Lancashire,North West,10050910,31/10/2018,Full inspection,Requires improvement to be good,,Requires improvement to be good,Requires improvement to be good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC484671,SC484671,Active,Children's Home,Private,Benjamin Uk Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Bedford,East of England,10050871,06/12/2018,Full inspection,Good,,Good,Requires improvement to be good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC484912,SC484912,Active,Children's Home,Private,Owned by an individual,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Hillingdon,London,10050855,18/12/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC485318,SC485318,Active,Children's Home,Private,Inspire Childrens Services Limited,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Lancashire,North West,10050847,29/11/2018,Full inspection,Good,,Good,Good
http://reports.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/CARE/SC485540,SC485540,Active,Children's Home,Private,Witherslack Group Ltd,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,Darlington,"North East, Yorkshire and The Humber",10050856,14/11/2018,Full inspection,Outstanding,,Outstanding,Outstanding
